faq_type,intent,fist_title,second_title,third_title,question,answer
pratique,enseignant/modalite_souscription,FAQ Assurance et Vie pratique,Métiers de l’enseignement et de l’éducation,Modalité de souscription,"Pourquoi souscrire un contrat d'assurance "" Offre Métiers de l'Éducation "" ?","Souscrire à l’Offre Métiers de l'Éducation, c’est vous protéger des risques liés à l'exercice de votre activité professionnelle. Votre contrat prévoit toutes les garanties qui suivent : responsabilité civile professionnelle, protection juridique en cas de litige relevant de l’activité professionnelle, un accompagnement de proximité, une écoute et un soutien, en partenariat avec l’ASL, des garanties en cas d’accidents ou de maladies professionnelles, d’une assistance dans le cadre de vos déplacements professionnels."
pratique,enseignant/modalite_souscription,FAQ Assurance et Vie pratique,Métiers de l’enseignement et de l’éducation,Modalité de souscription,"Comment souscrire un contrat d'assurance "" Offre Métiers de l'Education "" ?",Vous pouvez réaliser un devis sur notre site et demander à être recontacté à tout moment. Vous pouvez également vous adresser à votre délégation conseil.
pratique,enseignant/beneficiaires,FAQ Assurance et Vie pratique,Métiers de l’enseignement et de l’éducation,Bénéficiaires,Peut-il y avoir plusieurs bénéficiaires au contrat “ Offre Métiers de l’Éducation ” ?,"Seul le souscripteur du contrat est couvert pour les risques de son métier.
Toutefois, les membres de la famille bénéficient de certaines garanties comme, par exemple, un soutien psychologique en cas de traumatisme."
pratique,enseignant/beneficiaires,FAQ Assurance et Vie pratique,Métiers de l’enseignement et de l’éducation,Bénéficiaires,"Que faire si votre foyer est composé de deux enseignants, ou plus ?",Vous devrez déclarer tous les membres du foyer qui souhaitent être couverts par l'assurance professionnelle. Une cotisation adaptée sera appliquée.
pratique,enseignant/beneficiaires,FAQ Assurance et Vie pratique,Métiers de l’enseignement et de l’éducation,Bénéficiaires,"Les professeurs d'université peuvent-t-ils souscrire le contrat "" Offre Métiers de l'Éducation "" ?","Oui, tout à fait, le contrat s'adresse également aux enseignants du supérieur."
pratique,enseignant/beneficiaires,FAQ Assurance et Vie pratique,Métiers de l’enseignement et de l’éducation,Bénéficiaires,L’assurance professionnelle est-elle réservée aux enseignants ?,"Le contrat “ Offre Métiers de l’Éducation ” s'adresse à tous les personnels des établissements scolaires laïques sans but lucratif et sous contrat avec l’État. Il s’adresse également aux personnes exerçant un métier à mission éducative (ex. : professeur de musique dans un conservatoire ou une école de musique communale, assistante maternelle exerçant dans une crèche communale, le personnel des ADAPEI...)."
pratique,enseignant/beneficiaires,FAQ Assurance et Vie pratique,Métiers de l’enseignement et de l’éducation,Bénéficiaires,"Je donne des cours de musique à domicile, puis-je bénéficier de ce contrat ?","Seuls les personnels exerçant dans un établissement public ou privé, laïque, sont éligibles au contrat "" Offre Métiers de l'Éducation "". MAIF propose également une offre adaptée aux travailleurs indépendants."
pratique,enseignant/mes_garanties,FAQ Assurance et Vie pratique,Métiers de l’enseignement et de l’éducation,Mes garanties,Mon matériel professionnel est-t-il assuré par le contrat “ Offre Métiers de l'Éducation ” ?,"Les biens professionnels qui vous sont confiés sont couverts au titre de la garantie responsabilité civile professionnelle. En revanche, les biens qui vous appartiennent et que vous utilisez dans le cadre de votre profession, ne sont pas assurés au titre du contrat “ Offre Métiers de l’Éducation ”. Il en est de même pour la garantie “ vol ”, que cela concerne vos objets personnels mais également les objets qui vous ont été confiés. La couverture de vos biens personnels peut être prévue dans certains contrats habitation MAIF : pour plus d’informations n’hésitez pas à contacter un conseiller MAIF ou rendez-vous sur notre page Assurance habitation."
pratique,enseignant/mes_garanties,FAQ Assurance et Vie pratique,Métiers de l’enseignement et de l’éducation,Mes garanties,Puis-je bénéficier d'une Protection Juridique ?,"Oui, le contrat “ Offre Métiers de l’Éducation ” prévoit une garantie de protection Juridique. Cette garantie prend en charge les démarches et les frais de procédure en cas de litige rencontré dans l'exercice de la profession, jusque devant les tribunaux si nécessaire. Nous pouvons par exemple être à vos côtés pour faire valoir vos droits si vous subissez des insultes, des menaces..."
pratique,etudiants/enfants,FAQ Assurance et Vie pratique,Enfants et étudiants,École et vie étudiante,Je vais recevoir mes petits-enfants pendant la durée des vacances scolaires. Dois-je prendre une assurance complémentaire s´il leur arrivait un accident chez moi ?,"Votre fille sera couverte par votre contrat d'assurance habitation de la MAIF, pour les risques de la vie quotidienne et de l'habitation, à la condition que vous déclariez le logement d´étudiant que vous louez pour elle, et les meubles qu´il contient. Elle pourra rester sur votre contrat en tant qu´enfant à charge jusqu´à 28 ans si elle est encore étudiante et si elle ne dispose pas de revenus. Elle sera également couverte à l´occasion de stages ou boulots saisonniers. Pour ce qui concerne la sécurité sociale, vous pourrez vous adresser à la Mutuelle des Étudiants, seul centre national de sécurité sociale étudiante. Les dommages corporels qu’elle pourrait subir sont couverts par votre contrat Praxis Solutions si vous l'avez souscrit."
pratique,etudiants/enfants,FAQ Assurance et Vie pratique,Enfants et étudiants,École et vie étudiante,,"Les dommages corporels causés à autrui et les dommages matériels qu'ils pourraient subir ou causer à d'autres personnes sont couverts par le contrat d'assurance des parents.
Votre contrat Praxis Solutions, permet quant à lui, de couvrir les dommages corporels subis en cas d'accident survenus le temps de leur séjour avec vous."
pratique,etudiants/enfants,FAQ Assurance et Vie pratique,Enfants et étudiants,École et vie étudiante,J´ai inscrit mon fils pour la rentrée prochaine à l'école maternelle. Dois-je prendre une assurance complémentaire ?,"Si vous avez souscrit le contrat Assurance Habitation de la MAIF, votre enfant est assuré pour les risques scolaires et périscolaires, ainsi que pour les trajets domicile-école. Il sera alors couvert pour ses dommages coporels, responsabilités et dommages aux biens scolaires. Un soutien psychologique pourra être aussi mis en place y/c en cas de harcèlement. A noter : Avec le contrat Praxis Solutions, cette protection corporelle est renforcée.
Vous pouvez obtenir une attestation d'assurance auprès de votre délégation départementale, ou en en faire la demande sur ce site en accédant à votre espace personnel. Il vous suffira d'indiquer votre numéro de sociétaire, votre mot de passe (il figure sur votre dernier avis d´échéance, sauf si vous l'avez personnalisé), ainsi que les nom et prénom de votre enfant."
pratique,etudiants/enfants,FAQ Assurance et Vie pratique,Enfants et étudiants,École et vie étudiante,Mes enfants partent en colonie de vacances. Comment sont-ils assurés ?,"Si vous êtes titulaire du contrat Assurance Habitation de la MAIF, vos enfants sont assurés même lorsqu´ils ne sont pas sous votre garde pour les dommages dont ils seraient responsables à l´égard de tiers (notamment leurs camarades de colonie). Ils bénéficient aussi des services de MAIF Assistance. En cas de difficulté appelez le 0 800 875 875 depuis la France (appel gratuit à partir d'un poste fixe), le + 33 5 49 77 47 78 depuis l'étranger. Avec votre contrat Praxis Solutions vos enfants sont aussi garantis pour les dommages corporels dont ils pourraient être victimes."
pratique,vacances/accueil_vacanciers_partage_biens,FAQ Assurance et Vie pratique,Vacances et loisirs,"Accueil de vacanciers, partage de biens","J’ai plusieurs chambres d’hôtes, j’accueille l’été des voyageurs. Faut-il vous le déclarer ?","Oui, pour protéger votre responsabilité en qualité d’accueillant, vous devez vous assurer. Avec la nouvelle Assurance habitation MAIF, vous pouvez ajouter à votre contrat l’option Accueil de personnes qui peut être souscrite dès la première formule pour moins de 4€ par mois."
pratique,vacances/accueil_vacanciers_partage_biens,FAQ Assurance et Vie pratique,Vacances et loisirs,"Accueil de vacanciers, partage de biens","Je suis inscrit sur un site collaboratif entre voisins. Je vais emprunter la tondeuse et du matériel de jardin à mon voisin. Est-ce que je suis couvert, si je casse le matériel ?","Les nouveaux services collaboratifs peuvent proposer une assurance en inclusion ou en option. Vérifiez les solutions proposées par la plateforme. Même sans avoir souscrit l’option, sachez que vous serez couvert par votre contrat habitation MAIF, si par maladresse, vous endommagez le matériel prêté. C’est sans déclaration préalable, ni supplément de cotisation. Vous n’aurez que la franchise à régler."
pratique,vacances/durant_les_vacances,FAQ Assurance et Vie pratique,Vacances et loisirs,Durant les vacances,"Je suis en vacances en bord de mer dans une location, le lave-linge a débordé suite à une mauvaise manipulation de ma part, suis-je couvert pour les dégâts causés ?","Oui, si vous avez souscrit un contrat d’assurance Habitation MAIF votre responsabilité civile est couverte en qualité « d’occupant ». Vous êtes ainsi assuré pour les dommages que vous pourriez causer dans le logement. Ce contrat couvre aussi bien le dégât des eaux, l’incendie ou le bris de vitre. Vous n’aurez qu’à régler le montant de la franchise."
